test_id	gene	SGCore_FPKM	Total_FPKM	Fold change	Localization	test_stat	p_value	q_value	significant	Number of RNA molecules in SGs per cell	Number of RNA molecules in cell	Fraction of RNA molecules in SGs	Translation efficiency	Transcript length	5'UTR length	3'UTR length	CDS length	GC content	Mito
ENSG00000138459	SLC35A5	18.468	24.023	0.769	Neither	0.775414	0.1808	0.322729	no	1.695	18.797	0.090	0.249379652605459	4399	263	2840	1275	38.43	Tnon_mito
ENSG00000121073	SLC35B1	31.641	75.959	0.417	depleted	2.36551	0.00015	0.000660424	yes	2.904	59.436	0.049	0.754901960784314	2487	254	19	1080	47.79	Tnon_mito
ENSG00000157593	SLC35B2	21.493	23.776	0.904	Neither	0.672716	0.23905	0.389836	no	1.973	18.604	0.106	1.07223113964687	2063	171	599	1299	58.08	Tnon_mito
ENSG00000124786	SLC35B3	1.671	2.739	0.610	Neither	2.37993	0.00005	0.000236361	yes	0.153	2.143	0.072	0.443649373881932	2137	406	480	1206	34.49	Tpossible_mito
ENSG00000205060	SLC35B4	11.734	5.389	2.178	enriched	-2.21199	0.00035	0.0014418	yes	1.077	4.217	0.255	0.969911504424779	6797	299	37	996	40.49	Tnon_mito
ENSG00000181830	SLC35C1	9.470	8.480	1.117	Neither	-0.54298	0.3329	0.490079	no	0.869	6.636	0.131	1.36	4171	1395	222	1095	56.94	Tnon_mito
ENSG00000080189	SLC35C2	34.166	48.405	0.706	Neither	1.93529	0.0011	0.00409214	yes	3.136	37.875	0.083	0.736947791164659	5740	451	863	1185	53.97	Tnon_mito
ENSG00000116704	SLC35D1	5.732	2.730	2.099	enriched	-4.7399	0.00005	0.000236361	yes	0.526	2.136	0.246	0.323886639676113	6162	85	5007	1068	37.83	Tnon_mito
ENSG00000130958	SLC35D2	3.857	7.824	0.493	depleted	3.14327	0.00005	0.000236361	yes	0.354	6.122	0.058	#N/A	1613	75	348	1014	43.92	Tnon_mito
ENSG00000127526	SLC35E1	56.440	16.342	3.454	enriched	-3.50344	0.00005	0.000236361	yes	5.181	12.787	0.405	1.17302052785924	5099	203	68	1233	50.12	Tnon_mito
ENSG00000215790	SLC35E2	2.324	1.881	1.236	Neither	-0.356798	0.5311	0.672037	no	0.213	1.472	0.145	0.227083333333333	2078	417	#N/A	801	52.17	Tnon_mito
ENSG00000189339	SLC35E2B	3.800	1.483	2.562	enriched	-5.11935	0.00005	0.000236361	yes	0.349	1.160	0.301	0.275229357798165	6283	417	4302	1218	53.52	Tnon_mito
ENSG00000175782	SLC35E3	3.423	3.709	0.923	Neither	0.195897	0.7239	0.819666	no	0.314	2.902	0.108	1.46886446886447	17791	271	347	942	43.41	Tnon_mito
ENSG00000100036	SLC35E4	6.178	7.870	0.785	Neither	1.12382	0.05265	0.122424	no	0.567	6.158	0.092	#N/A	2714	798	1415	1053	50.98	Tnon_mito
ENSG00000110660	SLC35F2	24.728	41.650	0.594	Neither	3.12137	0.00005	0.000236361	yes	2.270	32.590	0.070	0.790628115653041	3331	420	#N/A	1125	43.51	Tnon_mito
ENSG00000183780	SLC35F3	1.512	1.794	0.843	Neither	0.881026	0.12795	0.250973	no	0.139	1.403	0.099	#N/A	2891	227	#N/A	1473	42.36	Tnon_mito
ENSG00000115084	SLC35F5	41.725	27.066	1.542	Neither	-1.81846	0.00155	0.00559531	yes	3.830	21.178	0.181	0.478915662650602	4412	816	792	1572	36.74	Tnon_mito
ENSG00000213699	SLC35F6	26.534	34.100	0.778	Neither	1.25201	0.0275	0.0707419	no	2.436	26.683	0.091	2.15030674846626	3898	65	2719	1116	52.66	Tpossible_mito
ENSG00000176273	SLC35G1	6.159	5.930	1.039	Neither	-0.225394	0.692	0.795716	no	0.565	4.640	0.122	1.27238805970149	3490	60	#N/A	1098	40.3	Tnon_mito
ENSG00000168917	SLC35G2	2.382	3.139	0.759	Neither	1.34948	0.0186	0.0505169	no	0.219	2.456	0.089	2.06737588652482	2837	609	192	1239	41.28	Tnon_mito
ENSG00000123643	SLC36A1	10.124	7.308	1.385	Neither	-1.13735	0.0424	0.102298	no	0.929	5.719	0.163	0.920833333333333	5781	217	#N/A	1431	42.72	Tnon_mito
ENSG00000180773	SLC36A4	3.331	5.454	0.611	Neither	1.69565	0.00435	0.0140191	yes	0.306	4.268	0.072	0.233041575492341	6012	263	89	1515	35.08	Tnon_mito
ENSG00000160190	SLC37A1	2.877	2.671	1.077	Neither	-0.232794	0.6798	0.786869	no	0.264	2.090	0.126	1.3875	3664	803	1079	1602	48.79	Tnon_mito
ENSG00000157800	SLC37A3	15.929	18.552	0.859	Neither	0.589199	0.31835	0.475123	no	1.462	14.516	0.101	0.728690228690229	3488	220	90	1485	45.22	Tnon_mito
ENSG00000111371	SLC38A1	27.648	20.109	1.375	Neither	-0.98968	0.0461	0.109713	no	2.538	15.735	0.161	1.01379554297842	8066	486	401	1512	39.96	Tnon_mito
ENSG00000157637	SLC38A10	28.192	21.621	1.304	Neither	-1.43027	0.00905	0.0269289	yes	2.588	16.918	0.153	0.365599404318689	4300	383	451	3360	56.73	Tnon_mito
ENSG00000134294	SLC38A2	127.433	128.437	0.992	Neither	0.028905	0.95915	0.971596	no	11.698	100.498	0.116	1.34920634920635	4888	358	4	1521	38.54	Tnon_mito
ENSG00000139974	SLC38A6	2.084	7.193	0.290	depleted	1.48039	0.0048	0.0153166	yes	0.191	5.629	0.034	0.36231884057971	2787	199	16	1566	37.62	Tnon_mito
ENSG00000103042	SLC38A7	5.364	11.009	0.487	depleted	2.88725	0.00005	0.000236361	yes	0.492	8.614	0.057	0.54950495049505	4549	768	#N/A	1389	52.78	Tnon_mito
ENSG00000177058	SLC38A9	5.321	11.266	0.472	depleted	2.22549	0.00025	0.00105484	yes	0.488	8.815	0.055	0.706206896551724	3509	509	102	1686	38.77	Tnon_mito
ENSG00000143570	SLC39A1	46.433	70.078	0.663	Neither	2.53781	0.00005	0.000236361	yes	4.262	54.834	0.078	1.24023581429624	2723	759	985	975	52.3	Tnon_mito
ENSG00000196950	SLC39A10	41.855	26.109	1.603	Neither	-1.677	0.00225	0.00781026	yes	3.842	20.429	0.188	0.862002874940105	5432	263	#N/A	2496	38.48	Tnon_mito
ENSG00000133195	SLC39A11	16.851	20.258	0.832	Neither	0.701576	0.2269	0.376673	no	1.547	15.851	0.098	0.897590361445783	2752	292	#N/A	1029	45.91	Tnon_mito
ENSG00000165915	SLC39A13	13.474	15.794	0.853	Neither	0.783535	0.16875	0.307645	no	1.237	12.359	0.100	1.38938053097345	3553	401	#N/A	1116	60.6	Tnon_mito
ENSG00000104635	SLC39A14	196.032	143.593	1.365	Neither	-0.947373	0.09035	0.191669	no	17.994	112.358	0.160	1.74134790528233	4641	402	124	1479	48.28	Tnon_mito
ENSG00000141873	SLC39A3	24.979	23.505	1.063	Neither	-0.218276	0.70395	0.804957	no	2.293	18.392	0.125	0.662587412587413	2940	207	2415	972	57.96	Tnon_mito
ENSG00000141424	SLC39A6	19.426	19.000	1.022	Neither	-0.127429	0.8235	0.886654	no	1.783	14.867	0.120	0.961682945154019	3543	280	46	2268	39.45	Tnon_mito
ENSG00000138821	SLC39A8	7.038	6.624	1.063	Neither	-0.124139	0.7967	0.869532	no	0.646	5.183	0.125	0.750511247443763	4032	476	1377	1383	38.15	Tnon_mito
ENSG00000029364	SLC39A9	49.866	45.520	1.095	Neither	-0.364835	0.51115	0.654778	no	4.577	35.618	0.129	0.6996996996997	5192	679	685	924	40.2	Tnon_mito
ENSG00000168003	SLC3A2	106.639	251.530	0.424	depleted	3.27394	0.00005	0.000236361	yes	9.789	196.815	0.050	0.713547781169289	2222	367	#N/A	1896	48.27	Tnon_mito
ENSG00000138449	SLC40A1	3.040	7.340	0.414	Neither	1.51568	0.0153	0.0427042	yes	0.279	5.743	0.049	#N/A	3442	426	1298	1716	38.25	Tnon_mito
ENSG00000133065	SLC41A1	27.337	24.995	1.094	Neither	-0.419597	0.46855	0.617525	no	2.509	19.558	0.128	0.429473684210526	4997	645	#N/A	1542	50.84	Tnon_mito
ENSG00000136052	SLC41A2	12.625	11.279	1.119	Neither	-0.412969	0.46795	0.616928	no	1.159	8.825	0.131	1.39195979899497	4449	205	#N/A	1722	37.31	Tnon_mito
ENSG00000114544	SLC41A3	7.848	13.965	0.562	Neither	2.48434	0.00005	0.000236361	yes	0.720	10.928	0.066	0.847169811320755	3828	285	#N/A	1524	45.99	Tnon_mito
ENSG00000149150	SLC43A1	4.637	6.572	0.706	Neither	1.47864	0.00875	0.0261597	yes	0.426	5.142	0.083	1.1436170212766	2598	342	#N/A	1680	50.69	Tnon_mito
ENSG00000167703	SLC43A2	3.813	5.652	0.675	Neither	1.57831	0.0058	0.0181178	yes	0.350	4.423	0.079	2.82835820895522	8136	260	#N/A	1722	54.63	Tnon_mito
ENSG00000134802	SLC43A3	98.458	98.384	1.001	Neither	-0.00296956	0.99545	0.996557	no	9.038	76.983	0.117	#N/A	2619	216	#N/A	1515	48.17	Tnon_mito
ENSG00000070214	SLC44A1	5.500	6.913	0.796	Neither	1.18244	0.0273	0.0703207	no	0.505	5.409	0.093	0.658928571428571	10511	246	#N/A	1974	38.86	Tpossible_mito
ENSG00000129353	SLC44A2	9.902	15.870	0.624	Neither	0.842276	0.13325	0.258633	no	0.909	12.418	0.073	2.13881748071979	3784	375	1164	2136	51.73	Tnon_mito
ENSG00000143036	SLC44A3	0.723	1.474	0.491	Neither	1.28022	0.0234	0.0615706	no	0.066	1.153	0.058	#N/A	2388	109	129	1962	43.92	Tnon_mito
ENSG00000158715	SLC45A3	5.067	5.638	0.899	Neither	0.693866	0.2267	0.376539	no	0.465	4.412	0.105	0.813953488372093	3341	229	#N/A	1662	54.41	Tnon_mito
ENSG00000022567	SLC45A4	6.523	3.522	1.852	Neither	-2.16757	0.0001	0.000452612	yes	0.599	2.756	0.217	0.5	7483	307	840	2427	52.64	Tnon_mito
ENSG00000211584	SLC48A1	7.015	12.314	0.570	Neither	0.897769	0.06165	0.139718	no	0.644	9.635	0.067	#N/A	3010	210	533	441	52.68	Tnon_mito
ENSG00000088836	SLC4A11	4.749	3.516	1.351	Neither	-0.888088	0.1191	0.238664	no	0.436	2.751	0.158	0.848484848484848	3229	210	165	2757	61.3	Tnon_mito
ENSG00000163798	SLC4A1AP	8.984	11.616	0.773	Neither	0.663751	0.2223	0.371679	no	0.825	9.089	0.091	0.521790808240888	2966	281	285	2391	40.08	Tnon_mito
ENSG00000164889	SLC4A2	52.326	47.006	1.113	Neither	-0.351243	0.53275	0.673044	no	4.803	36.781	0.131	0.796582138919515	4925	976	#N/A	3726	59.83	Tnon_mito
ENSG00000114923	SLC4A3	3.812	3.344	1.140	Neither	-0.504796	0.3738	0.531156	no	0.350	2.617	0.134	#N/A	4454	418	242	3780	60.88	Tnon_mito
ENSG00000188687	SLC4A5	1.671	2.739	0.610	Neither	0.200048	0.33575	0.492795	no	0.153	2.143	0.072	#N/A	6576	461	56	3414	45.71	Tnon_mito
ENSG00000033867	SLC4A7	33.783	11.193	3.018	enriched	-5.06337	0.00005	0.000236361	yes	3.101	8.758	0.354	0.420127795527157	7970	320	123	3780	36.85	Tnon_mito
ENSG00000050438	SLC4A8	6.123	4.486	1.365	Neither	-0.626392	0.18065	0.322576	no	0.562	3.510	0.160	0.597701149425287	11824	297	8324	3282	42.72	Tnon_mito
ENSG00000169241	SLC50A1	7.525	14.460	0.520	Neither	3.12215	0.00005	0.000236361	yes	0.691	11.315	0.061	1.38585209003215	1300	327	86	666	55.69	Tnon_mito
ENSG00000163959	SLC51A	2.807	2.830	0.992	Neither	0.00834355	0.98775	0.990815	no	0.258	2.215	0.116	#N/A	1463	208	669	1023	49.17	Tnon_mito
ENSG00000140675	SLC5A2	1.649	2.443	0.675	Neither	0.435505	0.3775	0.534636	no	0.151	1.912	0.079	#N/A	2467	66	232	2019	59.32	Tnon_mito
ENSG00000198743	SLC5A3	14.307	4.449	3.216	enriched	-6.23985	0.00005	0.000236361	yes	1.313	3.481	0.377	0.663994655978624	11576	335	8906	2157	39.03	Tnon_mito
ENSG00000138074	SLC5A6	43.886	68.473	0.641	Neither	1.81073	0.0016	0.00575028	yes	4.028	53.579	0.075	0.620481927710843	3231	266	64	1908	53.48	Tnon_mito
ENSG00000072041	SLC6A15	11.475	10.648	1.078	Neither	-0.277297	0.63775	0.754899	no	1.053	8.332	0.126	0.680104883644707	4879	353	2899	2193	34.54	Tnon_mito
ENSG00000063127	SLC6A16	1.869	1.595	1.172	Neither	-0.405709	0.47155	0.620085	no	0.172	1.248	0.137	#N/A	2983	177	#N/A	2211	43.07	Tnon_mito
ENSG00000131389	SLC6A6	30.500	23.420	1.302	Neither	-0.54273	0.2678	0.421588	no	2.800	18.326	0.153	1.08097165991903	6528	271	4341	2166	52.21	Tnon_mito
ENSG00000196517	SLC6A9	6.329	6.397	0.989	Neither	0.0412186	0.9408	0.959716	no	0.581	5.006	0.116	1.24271844660194	3130	191	16	2121	56.44	Tnon_mito
ENSG00000139514	SLC7A1	78.362	33.148	2.364	enriched	-3.4233	0.00005	0.000236361	yes	7.193	25.938	0.277	1.46035805626598	7347	272	5069	1890	47.44	Tnon_mito
ENSG00000151012	SLC7A11	25.860	18.371	1.408	Neither	-1.21265	0.0334	0.0835746	no	2.374	14.375	0.165	0.653930131004367	9645	279	66	1506	35.52	Tnon_mito
ENSG00000003989	SLC7A2	15.808	12.740	1.241	Neither	-1.26405	0.028	0.0717938	no	1.451	9.969	0.146	1.29490022172949	7638	149	5426	2097	40.13	Tnon_mito
ENSG00000103257	SLC7A5	291.519	137.832	2.115	enriched	-5.28379	0.00005	0.000236361	yes	26.760	107.850	0.248	0.645376549094376	4537	125	2946	1524	58.41	Tnon_mito
ENSG00000103064	SLC7A6	47.940	44.121	1.087	Neither	-0.274872	0.64135	0.757347	no	4.401	34.523	0.127	0.650060753341434	6308	257	3328	1548	47.81	Tnon_mito
ENSG00000103061	SLC7A6OS	6.498	9.167	0.709	Neither	0.626579	0.1638	0.300992	no	0.596	7.173	0.083	0.338199513381995	4189	18	#N/A	930	47.19	Tnon_mito
ENSG00000118160	SLC8A2	3.734	3.493	1.069	Neither	-0.193113	0.7414	0.830899	no	0.343	2.733	0.125	#N/A	5234	379	1427	2766	53.05	Tpossible_mito
ENSG00000089060	SLC8B1	11.082	10.076	1.100	Neither	-0.290371	0.6162	0.737947	no	1.017	7.884	0.129	#N/A	3289	1152	120	1755	49.93	Tpossible_mito
ENSG00000090020	SLC9A1	8.248	5.249	1.571	Neither	-1.86165	0.0011	0.00409214	yes	0.757	4.107	0.184	2.95774647887324	4516	575	250	2448	51.71	Tpossible_mito
ENSG00000109062	SLC9A3R1	44.055	34.777	1.267	Neither	-1.1422	0.048	0.113411	no	4.044	27.212	0.149	2.82012195121951	1969	194	#N/A	1077	56.2	Tnon_mito
ENSG00000065054	SLC9A3R2	9.134	11.000	0.830	Neither	1.03694	0.0711	0.157165	no	0.838	8.607	0.097	1.72067039106145	2194	159	1041	1014	64.6	Tnon_mito
ENSG00000135740	SLC9A5	2.203	1.911	1.153	Neither	-0.183588	0.7076	0.807775	no	0.202	1.496	0.135	0.313725490196078	4617	404	979	2691	52.62	Tnon_mito
ENSG00000065923	SLC9A7	15.970	9.502	1.681	Neither	-1.80919	0.00185	0.00655441	yes	1.466	7.435	0.197	1.10675381263617	10024	142	1633	2181	41.07	Tnon_mito
ENSG00000197818	SLC9A8	7.444	8.450	0.881	Neither	0.466771	0.36305	0.520604	no	0.683	6.612	0.103	1.0316742081448	6309	209	#N/A	1794	45.56	Tnon_mito
ENSG00000164038	SLC9B2	7.497	11.655	0.643	Neither	2.02215	0.0005	0.00199644	yes	0.688	9.120	0.075	0.549425287356322	3126	589	98	1614	37.26	Tpossible_mito
ENSG00000111700	SLCO1B3	4.659	10.099	0.461	depleted	1.90485	0.00145	0.00527434	yes	0.428	7.902	0.054	#N/A	2840	114	476	2109	35.9	Tnon_mito
ENSG00000205754	SLCO1B7	0.453	1.005	0.451	Neither	0.868113	0.1167	0.235163	no	0.042	0.786	0.053	#N/A	1923	#N/A	205	1923	34.92	Tnon_mito
ENSG00000174640	SLCO2A1	1.999	1.296	1.543	Neither	-1.03614	0.0534	0.12386	no	0.184	1.014	0.181	#N/A	4223	273	22	1932	47.76	Tnon_mito
ENSG00000137491	SLCO2B1	1.227	1.026	1.196	Neither	-0.247787	0.58465	0.714519	no	0.113	0.803	0.140	#N/A	5875	394	1968	2130	47.99	Tnon_mito
ENSG00000176463	SLCO3A1	2.832	2.630	1.077	Neither	-0.18656	0.73295	0.825207	no	0.260	2.058	0.126	#N/A	5115	213	#N/A	2133	45.12	Tnon_mito
ENSG00000101187	SLCO4A1	22.538	13.628	1.654	Neither	-2.22724	0.0001	0.000452612	yes	2.069	10.664	0.194	2.13780918727915	3092	108	399	2169	58.22	Tnon_mito
ENSG00000172123	SLFN12	18.597	20.929	0.889	Neither	0.614989	0.28485	0.440397	no	1.707	16.377	0.104	#N/A	2539	378	266	1737	37.97	Tnon_mito
ENSG00000166750	SLFN5	7.086	3.921	1.808	Neither	-2.77889	0.00005	0.000236361	yes	0.650	3.068	0.212	#N/A	10591	107	7766	2676	41.62	Tnon_mito
ENSG00000171790	SLFNL1	1.297	2.373	0.547	Neither	3.34602	0.00005	0.000236361	yes	0.119	1.857	0.064	#N/A	4310	2576	508	1224	57.34	Tnon_mito
ENSG00000119705	SLIRP	30.095	114.918	0.262	depleted	3.76764	0.00005	0.000236361	yes	2.762	89.920	0.031	1.20702247191011	865	40	340	375	41.29	Tmito
ENSG00000145147	SLIT2	4.772	2.340	2.040	enriched	-1.75852	0.0087	0.0260226	yes	0.438	1.831	0.239	0.396465844402277	6390	555	145	4629	36.01	Tnon_mito
ENSG00000184347	SLIT3	2.345	1.518	1.545	Neither	-0.962407	0.088	0.187551	no	0.215	1.188	0.181	#N/A	9706	419	#N/A	4593	45.01	Tpossible_mito
ENSG00000065613	SLK	64.988	17.502	3.713	enriched	-3.93927	0.00005	0.000236361	yes	5.966	13.695	0.436	0.604587022789955	7766	544	3512	3708	36.55	Tnon_mito
ENSG00000163681	SLMAP	53.939	37.538	1.437	Neither	-1.46488	0.00965	0.0284924	yes	4.951	29.372	0.169	0.178237129485179	6749	1103	1779	2487	38.95	Tnon_mito
ENSG00000141391	SLMO1	2.711	2.627	1.032	Neither	-0.109928	0.84795	0.903145	no	0.249	2.055	0.121	0.454545454545455	2001	422	313	543	50.59	Tpossible_mito
ENSG00000101166	SLMO2	25.979	45.841	0.567	Neither	3.14137	0.00005	0.000236361	yes	2.385	35.869	0.066	1.2758358662614	2626	178	102	585	40.89	Tmito
ENSG00000137776	SLTM	174.015	50.898	3.419	enriched	-4.64072	0.00005	0.000236361	yes	15.973	39.826	0.401	0.509501797637391	4147	87	118	3105	38.73	Tnon_mito
ENSG00000164609	SLU7	31.352	31.474	0.996	Neither	0.0173132	0.97665	0.982965	no	2.878	24.627	0.117	0.837677183356196	3793	485	1643	1761	36.94	Tnon_mito
ENSG00000188827	SLX4	21.081	3.889	5.421	enriched	-11.3852	0.00005	0.000236361	yes	1.935	3.043	0.636	0.274537695590327	7307	601	#N/A	5505	52.4	Tnon_mito
ENSG00000149346	SLX4IP	4.442	2.379	1.867	Neither	-2.59283	0.00005	0.000236361	yes	0.408	1.861	0.219	0.760869565217391	6062	150	286	1227	40.51	Tnon_mito
ENSG00000170365	SMAD1	16.330	6.073	2.689	enriched	-2.38582	0.00005	0.000236361	yes	1.499	4.752	0.315	1.34302325581395	3293	365	144	1398	38.45	Tnon_mito
ENSG00000175387	SMAD2	41.712	46.564	0.896	Neither	0.529423	0.35295	0.510314	no	3.829	36.435	0.105	0.80028129395218	34526	346	321	1404	37.52	Tnon_mito
ENSG00000166949	SMAD3	78.879	34.061	2.316	enriched	-2.73723	0.00005	0.000236361	yes	7.241	26.652	0.272	3.46710526315789	6247	309	4658	1278	48.34	Tnon_mito
ENSG00000141646	SMAD4	26.282	22.126	1.188	Neither	-0.663413	0.22875	0.378523	no	2.413	17.313	0.139	1.1403162055336	8769	410	6577	1659	37.94	Tnon_mito
ENSG00000113658	SMAD5	51.346	37.677	1.363	Neither	-1.29701	0.022	0.0583619	no	4.713	29.481	0.160	1.16086235489221	7012	606	202	1398	37.17	Tnon_mito
ENSG00000137834	SMAD6	9.507	5.755	1.652	Neither	-2.56661	0.00005	0.000236361	yes	0.873	4.503	0.194	0.437158469945355	5198	1030	1312	1491	50.83	Tnon_mito
ENSG00000101665	SMAD7	51.488	22.349	2.304	enriched	-3.23413	0.00005	0.000236361	yes	4.726	17.487	0.270	0.621004566210046	3087	286	378	1281	52.06	Tnon_mito
ENSG00000120693	SMAD9	2.958	2.394	1.236	Neither	-0.527117	0.34185	0.49903	no	0.272	1.874	0.145	3.47598253275109	5592	185	3844	1404	41.07	Tnon_mito
ENSG00000170545	SMAGP	17.060	22.327	0.764	Neither	0.722192	0.21305	0.360855	no	1.566	17.470	0.090	#N/A	2350	670	38	294	46.82	Tnon_mito
ENSG00000112305	SMAP1	10.682	12.242	0.873	Neither	0.829443	0.11795	0.237113	no	0.981	9.579	0.102	1.78471337579618	3333	391	831	1404	37.73	Tnon_mito
ENSG00000084070	SMAP2	11.927	8.098	1.473	Neither	-1.43942	0.01735	0.0475677	yes	1.095	6.336	0.173	1.67661691542289	2939	423	1224	1290	41.95	Tnon_mito
ENSG00000102038	SMARCA1	13.900	6.543	2.124	enriched	-3.74255	0.00005	0.000236361	yes	1.276	5.120	0.249	1.16873674644047	4291	129	#N/A	3213	36.87	Tnon_mito
ENSG00000080503	SMARCA2	12.961	6.596	1.965	Neither	-1.82559	0.0029	0.00979027	yes	1.190	5.161	0.231	1.03127383676583	7061	519	880	4773	40.37	Tnon_mito
ENSG00000127616	SMARCA4	76.426	38.776	1.971	Neither	-2.19903	0.0003	0.00124724	yes	7.015	30.341	0.231	1.10973479434651	5691	408	193	5046	52.73	Tnon_mito
ENSG00000153147	SMARCA5	50.297	15.048	3.343	enriched	-2.40592	0.0001	0.000452612	yes	4.617	11.774	0.392	0.540554722638681	7923	461	4301	3159	35.51	Tnon_mito
ENSG00000163104	SMARCAD1	34.330	15.141	2.267	enriched	-5.15097	0.00005	0.000236361	yes	3.151	11.847	0.266	0.562874251497006	5017	377	#N/A	3087	36.02	Tnon_mito
ENSG00000138375	SMARCAL1	6.135	6.522	0.941	Neither	0.0603867	0.84735	0.902697	no	0.563	5.103	0.110	0.631531531531532	3271	234	75	2865	43.15	Tnon_mito
ENSG00000099956	SMARCB1	43.113	81.651	0.528	Neither	4.21843	0.00005	0.000236361	yes	3.957	63.890	0.062	0.976483456385015	1728	206	335	1185	50.77	Tnon_mito
ENSG00000173473	SMARCC1	77.369	40.328	1.919	Neither	-2.39394	0.00005	0.000236361	yes	7.102	31.555	0.225	0.44490097789465	6375	119	#N/A	3318	41.6	Tnon_mito
ENSG00000139613	SMARCC2	57.758	23.456	2.462	enriched	-2.10726	0.00005	0.000236361	yes	5.302	18.353	0.289	1.31107954545455	4271	105	61	3738	48.99	Tnon_mito
ENSG00000066117	SMARCD1	84.030	73.408	1.145	Neither	-0.661999	0.2406	0.391427	no	7.713	57.440	0.134	1.0487922705314	3658	397	44	1548	48.68	Tnon_mito
ENSG00000108604	SMARCD2	22.788	36.060	0.632	Neither	2.01467	0.0011	0.00409214	yes	2.092	28.216	0.074	1.35592343507501	2716	265	15	1596	55.99	Tnon_mito
ENSG00000082014	SMARCD3	2.508	4.826	0.520	Neither	1.27537	0.0308	0.0778646	no	0.230	3.776	0.061	0.454861111111111	2415	410	29	1452	56.14	Tnon_mito
ENSG00000073584	SMARCE1	25.065	63.044	0.398	depleted	4.36693	0.00005	0.000236361	yes	2.301	49.330	0.047	0.768232149675449	5840	735	#N/A	1236	37.72	Tnon_mito
ENSG00000136824	SMC2	39.796	19.160	2.077	enriched	-3.95268	0.00005	0.000236361	yes	3.653	14.992	0.244	0.552284017932873	5992	274	2101	3594	35.98	Tnon_mito
ENSG00000108055	SMC3	82.023	20.153	4.070	enriched	-10.0629	0.00005	0.000236361	yes	7.529	15.769	0.477	0.69581165230743	4114	125	#N/A	3654	36.86	Tnon_mito
ENSG00000113810	SMC4	70.681	52.291	1.352	Neither	-1.02955	0.0617	0.139819	no	6.488	40.916	0.159	0.528334503808546	5471	1158	1152	3867	36.23	Tnon_mito
ENSG00000198887	SMC5	12.788	7.847	1.630	Neither	-2.4078	0.00005	0.000236361	yes	1.174	6.140	0.191	0.273996509598604	5980	116	2556	3306	36.37	Tnon_mito
ENSG00000163029	SMC6	11.052	5.611	1.970	Neither	-2.91051	0.00005	0.000236361	yes	1.015	4.390	0.231	0.282756941061861	5233	465	143	3276	36.86	Tnon_mito
ENSG00000101596	SMCHD1	169.681	35.328	4.803	enriched	-4.96622	0.00005	0.000236361	yes	15.576	27.643	0.563	0.626565589980224	8821	337	2464	6018	36.8	Tnon_mito
ENSG00000166002	SMCO4	12.757	26.300	0.485	depleted	2.97135	0.00005	0.000236361	yes	1.171	20.579	0.057	#N/A	1104	232	68	180	45.2	Tnon_mito
ENSG00000176994	SMCR8	24.181	6.602	3.663	enriched	-9.01166	0.00005	0.000236361	yes	2.220	5.166	0.430	0.164650799843933	8279	479	4984	2814	52.68	Tnon_mito
ENSG00000100796	SMEK1	58.809	15.751	3.734	enriched	-5.87347	0.00005	0.000236361	yes	5.398	12.325	0.438	0.530043408727439	4108	832	153	2502	40.03	Tnon_mito
ENSG00000157106	SMG1	114.661	18.751	6.115	enriched	-6.64171	0.00005	0.000236361	yes	10.525	14.672	0.717	0.0969177517718807	16115	412	#N/A	10986	39.95	Tnon_mito
ENSG00000198952	SMG5	66.331	45.481	1.458	Neither	-2.21119	0.00005	0.000236361	yes	6.089	35.587	0.171	0.272222222222222	4559	144	1362	3051	49.82	Tnon_mito
ENSG00000070366	SMG6	25.249	10.523	2.399	enriched	-1.88862	0.00015	0.000660424	yes	2.318	8.234	0.281	0.659231722428749	5960	240	86	4260	45.75	Tnon_mito
ENSG00000116698	SMG7	46.131	22.362	2.063	enriched	-2.96591	0.00005	0.000236361	yes	4.235	17.498	0.242	0.481122448979592	5970	404	986	3537	40.28	Tnon_mito
ENSG00000167447	SMG8	22.107	17.968	1.230	Neither	-0.52856	0.33385	0.491019	no	2.029	14.059	0.144	0.812763960581886	3477	184	#N/A	2976	44.25	Tnon_mito
ENSG00000105771	SMG9	19.699	18.372	1.072	Neither	-0.282089	0.63025	0.749328	no	1.808	14.376	0.126	3.43691148775895	5510	336	385	1563	50.25	Tnon_mito
ENSG00000184785	SMIM10	1.666	2.111	0.789	Neither	1.14699	0.04605	0.109615	no	0.153	1.652	0.093	#N/A	1536	157	1125	252	45.31	Tnon_mito
ENSG00000205670	SMIM11	3.379	10.490	0.322	depleted	5.67196	0.00005	0.000236361	yes	0.310	8.208	0.038	0.836158192090395	1857	292	#N/A	207	47.19	Tnon_mito
ENSG00000163866	SMIM12	17.932	25.665	0.699	Neither	1.32528	0.022	0.0583619	no	1.646	20.082	0.082	1.11411411411411	3454	1883	9	279	47.95	Tnon_mito
ENSG00000224531	SMIM13	12.840	9.031	1.422	Neither	-1.81827	0.0011	0.00409214	yes	1.179	7.067	0.167	2.5875	4688	280	506	276	42.19	Tnon_mito
ENSG00000163683	SMIM14	0.603	1.496	0.404	Neither	0.679756	0.14015	0.268777	no	0.055	1.170	0.047	#N/A	6483	351	100	300	41.46	Tnon_mito
ENSG00000188725	SMIM15	48.813	76.399	0.639	Neither	2.0934	0.00025	0.00105484	yes	4.481	59.780	0.075	0.63563829787234	2889	257	#N/A	225	36.57	Tnon_mito
