Significant	-LOG(P-value)'	Difference	Number	Checked	Protein-FDR-Confidence-Combined	Master	Accession	Gene-Name	Exp.-q-value-Combined	Sum-PEP-Score	Coverage	Num-Peptides	Num-PSMs	Num-Unique-Peptides	Num-AAs	MW	pI	Score-Mascot	Num-Peptides-Mascot	Num-Protein-Pathway-Groups	Num-Razor-Peptides	Num-Protein-Groups	Contaminant	Abundances-126	Abundances-127N	Abundances-127C	Abundances-128N	Abundances-128C	Abundances-129N	Abundances-129C	Abundances-130N	Abundances-130C	Abundances-131
	0.57632798	0.134481049	2536	FALSE	High	Master Protein	O95487	SEC24B	NA	28.063	12	11	17	11	1268	137.3	6.67	116	11	20	NA	1	TRUE	6.501439095	6.298291683	6.404290199	6.095924377	5.965784073	6.272396564	6.510962009	6.457791328	6.244125843	6.452858925
	1.487152568	0.243284988	829	FALSE	High	Master Protein	P53992	SEC24C	NA	69.121	24	22	32	22	1094	118.2	7.06	312	22	20	NA	1	TRUE	6.108524323	6.104336739	6.004501343	6.183883667	5.680886745	6.264911652	6.213347435	6.283551216	6.17392683	6.362820625
	0.126000819	-0.040612984	2303	FALSE	High	Master Protein	O94855	SEC24D	NA	31.504	13	13	20	13	1032	112.9	7.25	103	13	20	NA	1	TRUE	7.049848557	7.226893902	7.13031292	7.041111469	6.652486324	6.840463161	7.093813896	7.041111469	6.773468971	7.148730755
	0.967364406	0.385926247	334	FALSE	High	Master Protein	O94979	SEC31A	NA	114.368	28	30	67	30	1220	132.9	6.89	490	30	18	NA	1	TRUE	7.925405979	7.800252914	6.969242573	6.949534893	7.170926571	7.637349606	7.705977917	7.800899982	7.71080637	7.889960289
+	1.889965876	0.417128181	5633	FALSE	High	Master Protein	P61619	SEC61A1	0.003	4.98	7	3	3	3	476	52.2	8.06	41	3	15	NA	1	TRUE	7.407692432	7.383704185	7.219168663	7.41023922	6.757556915	7.631540775	7.613973618	7.56985569	7.643856049	7.804776192
	0	NaN	4646	FALSE	High	Master Protein	P60468	SEC61B	NA	9.815	26	2	3	2	96	10	11.56	81	2	15	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	4188	FALSE	High	Master Protein	Q99442	SEC62	NA	12.441	13	6	7	6	399	45.8	7.12	35	6	6	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	6414	FALSE	High	Master Protein	Q9UGP8	SEC63	0.025	2.545	1	1	2	1	760	87.9	5.31	22	1	6	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	6452	FALSE	High	Master Protein	Q96T21	SECISBP2	0.026	2.465	5	3	5	3	854	95.4	8.12	NA	3	4	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	6503	FALSE	High	Master Protein	Q93073	SECISBP2L	0.031	2.323	2	2	3	2	1101	121.7	6.04	31	2	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.093506696	0.218920612	2792	FALSE	High	Master Protein	Q96EE3	SEH1L	NA	24.843	21	7	13	7	360	39.6	8.09	161	7	65	NA	1	TRUE	7.478971958	7.360188484	7.221103668	7.488643646	6.92243576	7.497452736	7.510170937	7.483009815	7.443772316	7.631540775
+	2.510525788	-0.385703468	5272	FALSE	High	Master Protein	Q9UBV2	SEL1L	0.002	6.443	2	2	2	2	794	88.7	5.39	34	2	22	NA	1	TRUE	7.234578133	7.237449169	7.532940388	7.107478619	7.146696091	6.797012806	6.815063	7.082149029	6.831624031	6.804776192
	0.550587845	0.153877163	5933	FALSE	High	Master Protein	Q13228	SELENBP1	0.006	4.008	6	2	2	2	472	52.4	6.37	26	2	2	NA	1	TRUE	6.341629982	6.543805122	6.733354568	6.748192787	6.503030777	6.478971958	6.480588436	6.882643223	7.02901125	6.768184185
	0.359835444	0.10033741	2858	FALSE	High	Master Protein	O60613	SELENOF	NA	24.167	25	3	6	3	165	18.1	5.03	208	3	NA	NA	1	TRUE	6.327328205	6.305605888	6.066089153	6.129282951	5.708738804	6.21529007	6.175923824	6.394033909	6.08958292	6.163901329
	0.052527383	0.01466217	3768	FALSE	High	Master Protein	Q8IZQ5	SELENOH	NA	15.423	28	5	9	5	122	13.4	9.74	80	5	2	NA	1	TRUE	7.467605591	7.394033909	7.428779125	7.457791328	6.95768261	7.332707882	7.330916882	7.416164398	7.301953316	7.397460938
	0	NaN	6358	FALSE	High	Master Protein	Q9C0D9	SELENOI	0.021	2.688	4	1	1	1	397	45.2	6.6	46	1	10	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	6739	FALSE	High	Master Protein	Q9Y6D0	SELENOK	0.056	1.845	9	1	1	1	94	10.6	10.86	NA	1	2	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	6976	FALSE	High	Master Protein	Q9NZV5	SELENON	0.089	1.487	4	2	3	2	590	65.8	5.48	15	2	2	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	4758	FALSE	High	Master Protein	Q9BVL4	SELENOO	NA	9.143	6	4	8	4	669	73.4	5.97	45	4	2	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.677308784	-0.146703053	5420	FALSE	High	Master Protein	P63302	SELENOW	0.002	5.734	22	3	5	3	87	9.4	9.23	39	3	2	NA	1	TRUE	7.106431961	7.184875488	7.121015549	7.234578133	6.671010017	6.844234943	6.934280396	6.996614933	6.995484352	6.813781261
	0	NaN	6272	FALSE	High	Master Protein	Q9NPR2	SEMA4B	0.017	2.898	2	2	2	2	832	92.1	6.95	NA	2	1	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	5513	FALSE	High	Master Protein	O75326	SEMA7A	0.002	5.409	3	2	3	2	666	74.8	7.64	25	2	5	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.27451851	0.121427631	4144	FALSE	High	Master Protein	Q9P0U3	SENP1	NA	12.717	5	2	3	2	644	73.4	8.47	61	2	5	NA	1	TRUE	6.699051857	6.756222725	6.708738804	6.829088211	6.56833601	6.781359673	6.752213478	6.911691666	6.817623138	6.905687809
	1.262254708	0.29719677	5688	FALSE	High	Master Protein	Q9H4L4	SENP3	0.003	4.761	6	3	5	3	574	65	8.56	43	3	4	NA	1	TRUE	8.15835762	8.116864204	7.899659157	8.338068008	7.619119644	8.24460125	8.193279266	8.392746925	8.335390091	8.45203495
	0.622780271	0.091528893	4943	FALSE	High	Master Protein	Q9GZR1	SENP6	0.001	8.098	3	3	3	3	1112	126.1	6.73	58	3	NA	NA	1	TRUE	5.590961456	5.523561954	5.572889805	5.495055676	5.545350552	5.548436642	5.797012806	5.584962368	5.452858925	5.802193165
+	2.405937773	-1.176308727	5777	FALSE	High	Master Protein	Q96LD8	SENP8	0.004	4.471	18	4	5	4	212	24.1	5.97	20	4	5	NA	1	TRUE	6.815063	6.9761343	7.726558685	8.155323982	6.642412663	6	5.944858551	6.183883667	6.175923824	6.129282951
	0.263039954	0.065008736	1747	FALSE	High	Master Protein	P49903	SEPHS1	NA	40.502	33	8	18	8	392	42.9	5.97	207	8	2	NA	1	TRUE	6.373300076	6.108524323	5.78398037	5.949534893	6.040015697	6.13339901	6.127220631	6.213347435	6	6.106431961
	0.044893562	0.008515644	4919	FALSE	High	Master Protein	Q99611	SEPHS2	0.001	8.218	13	4	5	4	448	47.3	5.88	35	4	8	NA	1	TRUE	7.56833601	7.471675396	7.439623356	7.631540775	7.382840157	7.424586296	7.430452347	7.54689455	7.449561596	7.685099125
	0	NaN	4156	FALSE	High	Master Protein	Q9HD40	SEPSECS	NA	12.596	12	6	7	6	501	55.7	8.05	60	6	7	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	5.434443325	0.325753784	848	FALSE	High	Master Protein	Q8NC51	SERBP1	NA	67.952	40	16	54	16	408	44.9	8.65	420	16	1	NA	1	TRUE	7.55612278	7.501439095	7.452858925	7.587214947	7.525129318	7.85299778	7.884475708	7.818262577	7.802193165	7.893604755
+	2.782056842	0.999506378	4305	FALSE	High	Master Protein	P84101	SERF2	NA	11.729	31	3	12	3	59	6.9	10.45	68	3	NA	NA	1	TRUE	6.390598774	6.19770813	5.663913727	5.485426903	6.289096832	6.956521511	6.786596298	6.916476727	7.457791328	6.906890392
	0	NaN	3714	FALSE	High	Master Protein	Q9NRX5	SERINC1	NA	15.833	10	4	7	4	453	50.5	5.85	91	4	5	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.419022922	0.083804226	5059	FALSE	High	Master Protein	Q13530	SERINC3	0.001	7.457	5	3	4	3	473	52.5	7.46	50	3	4	NA	1	TRUE	6.956521511	7.037821293	6.941340923	7.044394016	6.563768387	6.950701714	6.9761343	7.055282593	6.98413372	6.996614933
	0	NaN	6096	FALSE	High	Master Protein	Q86VE9	SERINC5	0.01	3.459	6	3	5	3	423	47	7.62	25	3	4	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.145494173	0.131723309	3259	FALSE	High	Master Protein	P05154	SERPINA5	NA	20.021	12	5	9	5	406	45.6	9.26	63	5	6	NA	1	TRUE	7.087462902	7.053111553	7.074676514	7.07788372	6.793115616	7.168922901	7.080018044	7.19770813	7.21819973	7.080018044
	0.902835955	0.265224648	2642	FALSE	High	Master Protein	P30740	SERPINB1	NA	26.7	24	9	14	9	379	42.7	6.28	86	9	4	NA	1	TRUE	7.295539379	7.237449169	7.083213329	7.381110191	6.532940388	7.364572525	7.268659115	7.476543903	7.373300076	7.373300076
	1.404693424	0.455948257	1043	FALSE	High	Master Protein	P35237	SERPINB6	NA	58.856	44	12	25	12	376	42.6	5.27	347	12	7	NA	1	TRUE	6.718361855	6.387155533	5.70043993	5.970393658	6.153805256	6.487036228	6.639521599	6.711494923	6.531381607	6.840463161
	1.428239655	-0.241562843	6312	FALSE	High	Master Protein	P01008	SERPINC1	0.018	2.804	2	1	1	1	464	52.6	6.71	14	1	10	NA	1	TRUE	9.214562416	9.123603821	8.905988693	9.232180595	8.938697815	8.827183723	8.608809471	9.013462067	8.817303658	8.940460205
	0	NaN	6826	FALSE	High	Master Protein	P08697	SERPINF2	0.065	1.709	2	1	1	1	491	54.5	6.29	17	1	8	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.305164715	0.079945278	690	FALSE	High	Master Protein	P50454	SERPINH1	NA	77.606	52	18	51	18	418	46.4	8.69	495	18	4	NA	1	TRUE	7.639521599	7.549207211	7.653203487	7.87282896	7.264911652	7.502234936	7.608069897	7.760221004	7.718361855	7.790511608
	1.953590826	0.256159115	5182	FALSE	High	Master Protein	Q9Y6P5	SESN1	0.001	6.875	11	5	5	5	492	56.5	6.09	27	5	10	NA	1	TRUE	7.139551163	7.085339546	6.92243576	7.076815605	6.729280949	7.254556179	7.17392683	7.311067104	7.228818893	7.26584959
	0.463859053	0.107529926	1854	FALSE	High	Master Protein	Q86VW0	SESTD1	NA	38.465	19	11	19	11	696	79.3	5.1	108	11	NA	NA	1	TRUE	6.185866356	6.167919636	6.063934326	6.277984619	5.69766283	6.076815605	6.179909229	6.177917957	6.203592777	6.29278183
	1.081783612	0.102891159	819	FALSE	High	Master Protein	Q01105	SET	NA	69.566	36	8	62	8	290	33.5	4.32	807	8	9	NA	1	TRUE	6.055282593	5.904484272	5.840463161	5.837943077	5.842978954	5.923624516	6.02014637	6.040015697	5.930737495	6.081083775
	1.843990184	0.152718353	1659	FALSE	High	Master Protein	O15047	SETD1A	NA	42.504	8	12	15	12	1707	185.9	5.14	188	12	10	NA	1	TRUE	7.303780556	7.347842693	7.249824524	7.35667181	7.099084854	7.432959557	7.397460938	7.393176079	7.428779125	7.468420506
	0	NaN	5714	FALSE	High	Master Protein	Q9UPS6	SETD1B	0.003	4.683	2	2	2	2	1966	212.7	4.96	22	2	10	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.832212931	-0.069050026	946	FALSE	High	Master Protein	Q9BYW2	SETD2	NA	63.105	12	27	29	27	2564	287.4	6.14	188	27	7	NA	1	TRUE	6.866660595	6.830356598	6.687900543	6.725195885	6.671010017	6.662490368	6.635173798	6.740118027	6.694880009	6.703211308
	1.521459333	0.185117912	1092	FALSE	High	Master Protein	Q86TU7	SETD3	NA	57.384	33	18	36	18	594	67.2	5.96	303	18	5	NA	1	TRUE	6.770829201	6.921246052	6.56985569	6.808642387	6.722465992	6.851748943	6.870364666	7.080018044	6.96462965	6.95186758
	0	NaN	5604	FALSE	High	Master Protein	Q9C0A6	SETD5	0.002	5.107	4	4	4	4	1442	157.4	8.46	50	4	1	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.239332121	0.107026863	2930	FALSE	High	Master Protein	Q8WTS6	SETD7	NA	23.31	32	9	11	9	366	40.7	4.63	53	9	6	NA	1	TRUE	7.653203487	7.584962368	7.54689455	7.578938484	7.422064781	7.607330322	7.586464405	7.750204563	7.68999815	7.687200546
	0.48719535	-0.15809021	1626	FALSE	High	Master Protein	Q15047	SETDB1	NA	42.998	13	16	22	16	1291	143.1	6.02	145	16	6	NA	1	TRUE	6.537606716	6.66675663	6.495055676	6.589463711	7.301953316	6.542258263	6.488643646	6.589463711	6.537606716	6.642412663
	0.026269256	-0.004542828	4490	FALSE	High	Master Protein	Q53H47	SETMAR	NA	10.625	6	5	18	5	684	78	7.14	109	5	2	NA	1	TRUE	6.143638134	6.057450294	5.916476727	5.930737495	6.011227131	5.94016695	5.889960289	6.068240643	6.011227131	6.127220631
	1.326153605	0.127464676	626	FALSE	High	Master Protein	Q7Z333	SETX	NA	83.2	14	38	64	38	2677	302.7	7.17	219	38	1	NA	1	TRUE	6.845489979	6.710117817	6.611762524	6.772149563	6.554588795	6.854245186	6.851748943	6.804776192	6.836681366	6.78398037
	0.53307783	0.08845129	4453	FALSE	High	Master Protein	Q6UXD5	SEZ6L2	NA	10.834	9	6	6	6	910	97.5	4.89	59	6	NA	NA	1	TRUE	5.112699986	4.716990948	4.827818871	4.882643223	4.716990948	4.906890392	4.921246052	5.035624027	4.862947464	4.97269249
	1.072186811	-0.246052361	957	FALSE	High	Master Protein	Q15637	SF1	NA	62.564	23	11	36	11	639	68.3	8.98	408	11	4	NA	1	TRUE	6.404290199	6.491853237	7.096978664	6.813781261	6.616181374	6.409390926	6.459431648	6.446256161	6.485426903	6.392317295
	0.03497627	-0.006861591	288	FALSE	High	Master Protein	Q15459	SF3A1	NA	120.484	39	24	61	24	793	88.8	5.22	681	24	6	NA	1	TRUE	6.765534878	6.608809471	6.653919697	6.758889198	6.539158821	6.482203007	6.778734207	6.685099125	6.605849743	6.740118027
	0.046921586	-0.029249287	3210	FALSE	High	Master Protein	Q15428	SF3A2	NA	20.582	14	5	8	5	464	49.2	9.64	146	5	6	NA	1	TRUE	5.923624516	5.904484272	6.632268429	6.405992508	5.488643646	6.143638134	5.85299778	6.161887646	6.240314484	5.809928894
	1.257663154	0.231796455	1620	FALSE	High	Master Protein	Q12874	SF3A3	NA	43.102	25	12	25	12	501	58.8	5.38	193	12	7	NA	1	TRUE	6.837943077	6.803485394	6.622051716	6.758889198	6.412781715	6.808642387	6.827818871	6.878970623	6.894817829	7.183883667
	0.930757975	0.125470352	172	FALSE	High	Master Protein	O75533	SF3B1	NA	148.594	36	34	79	34	1304	145.7	7.09	601	34	11	NA	1	TRUE	7.746850014	7.690696239	7.445428848	7.49904871	7.407692432	7.658925533	7.712871075	7.687200546	7.613236904	7.744833946
	1.272785539	0.228738403	173	FALSE	High	Master Protein	Q13435	SF3B2	NA	148.361	38	29	73	29	895	100.2	5.67	954	29	7	NA	1	TRUE	8.122051239	8.082681656	7.70251894	7.754219532	7.680886745	8.116343498	8.078950882	8.132884979	7.990954876	8.166915894
+	2.597629364	0.584887505	112	FALSE	High	Master Protein	Q15393	SF3B3	NA	173.067	35	37	102	37	1217	135.5	5.26	1047	37	7	NA	1	TRUE	7.236492634	7.023477077	6.982993603	7.367196083	6.580447197	7.624247074	7.563005447	7.624978065	7.648177624	7.654635906
	0.470484595	0.06898241	2767	FALSE	High	Master Protein	Q15427	SF3B4	NA	25.115	23	6	14	6	424	44.4	8.56	158	6	7	NA	1	TRUE	7.94192791	7.978424549	7.976707458	7.896635056	7.694880009	7.891783714	7.980710983	8.124638557	7.902073383	7.934280396
	0.542689387	0.11253767	3241	FALSE	High	Master Protein	Q9BWJ5	SF3B5	NA	20.17	56	4	11	4	86	10.1	6.35	54	4	7	NA	1	TRUE	8.384999275	8.284939766	8.144658089	8.266318321	7.829722881	8.280770302	8.245553017	8.355351448	8.253138542	8.338513374
	1.557993085	0.256027794	3805	FALSE	High	Master Protein	Q9Y3B4	SF3B6	NA	15.141	32	3	5	3	125	14.6	9.38	78	3	6	NA	1	TRUE	6.179909229	5.947198391	5.703211308	6.024585724	5.733354568	6.137503624	6.131342411	6.217230797	6.104336739	6.277984619
	0	NaN	6499	FALSE	High	Master Protein	Q9UHJ3	SFMBT1	0.03	2.328	3	3	3	3	866	98.1	6.21	NA	3	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.020672374	-0.008774185	4293	FALSE	High	Master Protein	P31947	SFN	NA	11.785	21	5	14	1	248	27.8	4.74	126	5	31	NA	1	TRUE	5.692092419	5.708738804	5.213347435	5.34695673	5.686500549	5.285402298	5.429615974	5.714245319	5.364572525	5.809928894
	0.861562299	0.153579617	351	FALSE	High	Master Protein	P23246	SFPQ	NA	111.205	30	22	78	21	707	76.1	9.44	671	22	5	NA	1	TRUE	7.816343784	7.793115616	7.668884754	7.413628101	7.48944664	7.716990948	7.746850014	7.809928894	7.711494923	7.9640522
+	2.686110482	0.479661369	6625	FALSE	High	Master Protein	Q86XK3	SFR1	0.043	2.045	17	2	2	2	245	28.2	6.39	NA	2	NA	NA	1	TRUE	6.421223164	6.217230797	5.988684654	6.143638134	5.930737495	6.571373463	6.5834589	6.51884985	6.560714722	6.865424156
	0.761508899	-0.139812469	2094	FALSE	High	Master Protein	Q12872	SFSWAP	NA	34.663	12	10	17	10	951	104.8	8.05	131	10	1	NA	1	TRUE	7.005624771	6.671010017	7.071462154	6.793115616	6.699051857	6.76155138	6.560714722	6.795714855	6.636624813	6.786596298
	1.168862509	0.234851265	5989	FALSE	High	Master Protein	Q9H9B4	SFXN1	0.007	3.804	8	2	2	2	322	35.6	9.07	17	2	NA	NA	1	TRUE	7.535275459	7.471675396	7.297374725	7.566053867	7.027905941	7.578938484	7.466790199	7.751543999	7.579692841	7.695576191
	0.344630251	0.165436935	4625	FALSE	High	Master Protein	Q96ES7	SGF29	NA	9.897	20	6	6	6	293	33.2	8.1	51	6	3	NA	1	TRUE	7.716305256	7.682994366	8.010667801	6.79960537	7.347842693	7.682994366	7.612499714	7.729960442	7.590961456	7.768184185
	0	NaN	6072	FALSE	High	Master Protein	Q562F6	SGO2	0.009	3.528	7	6	10	6	1265	144.7	7.91	NA	6	16	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.844863668	0.168852139	4700	FALSE	High	Master Protein	O95470	SGPL1	NA	9.44	5	3	5	3	568	63.5	9.16	59	3	8	NA	1	TRUE	6.352264404	6.305605888	6.102238178	6.400879383	5.97269249	6.394033909	6.155830383	6.412781715	6.528258801	6.487036228
	0	NaN	5307	FALSE	High	Master Protein	P51688	SGSH	0.002	6.253	4	1	1	1	502	56.7	6.95	37	1	13	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.636667836	0.114418697	1293	FALSE	High	Master Protein	O43765	SGTA	NA	50.976	37	11	29	11	313	34	4.87	423	11	NA	NA	1	TRUE	6.815063	6.774786949	6.643856049	6.979568005	6.503030777	6.73470974	6.835418701	6.946029186	6.862947464	6.909293175
	0.762377461	0.391995907	4116	FALSE	High	Master Protein	Q96EQ0	SGTB	NA	12.954	21	6	6	6	304	33.4	4.92	35	6	NA	NA	1	TRUE	8.520029068	8.432124138	8.229299545	7.084276676	7.859845161	8.440869331	8.47045517	8.391887665	8.362381935	8.419960022
	0.291714098	-0.151915359	6041	FALSE	High	Master Protein	Q9NRF2	SH2B1	0.008	3.652	3	2	2	1	756	79.3	5.38	63	2	5	NA	1	TRUE	7.280770779	7.408542156	7.148730755	7.269594193	8.206037521	7.242221355	7.696967602	7.13852787	7.070389271	7.405992508
	0	NaN	6823	FALSE	High	Master Protein	O14492	SH2B2	0.065	1.712	3	2	3	1	632	67.7	6.27	NA	2	11	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.095316065	-0.021860886	5524	FALSE	High	Master Protein	P55822	SH3BGR	0.002	5.359	5	1	1	1	239	26.1	4.15	58	1	NA	NA	1	TRUE	5.554588795	5.865424156	5.714245319	5.9331007	5.809928894	5.914085865	5.608809471	5.752213478	5.675251484	5.817623138
+	3.280093274	0.657890797	1968	FALSE	High	Master Protein	O75368	SH3BGRL	NA	36.692	62	8	16	8	114	12.8	5.25	232	8	NA	NA	1	TRUE	7.772809505	7.785943031	7.199672222	7.655351639	7.801546574	8.270528793	8.281234741	8.423326492	8.250772476	8.278914452
	0	NaN	5659	FALSE	High	Master Protein	Q9UJC5	SH3BGRL2	0.003	4.887	11	1	2	1	107	12.3	6.71	36	1	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.024799559	-0.397184849	4265	FALSE	High	Master Protein	Q9H299	SH3BGRL3	NA	11.976	43	4	12	4	93	10.4	4.93	108	4	NA	NA	1	TRUE	5.419538975	5.402585983	6.193771839	5.986411095	5.100136757	5.205548763	5.112699986	5.422905922	5.165912151	5.209453583
	1.322366626	-0.188815689	4772	FALSE	High	Master Protein	Q9P0V3	SH3BP4	NA	9.064	7	6	7	6	963	107.4	7.71	42	6	NA	NA	1	TRUE	9.02014637	8.879889488	8.718704224	8.991521835	8.702865601	8.71011734	8.634448051	8.834787369	8.569476128	8.620220184
	0.316101489	0.056520081	2438	FALSE	High	Master Protein	O60239	SH3BP5	NA	29.443	18	7	35	7	455	50.4	4.97	251	7	NA	NA	1	TRUE	5.526694775	5.611762524	5.432959557	5.364572525	5.719730854	5.578938484	5.504620552	5.632268429	5.491853237	5.730639935
	0	NaN	4624	FALSE	High	Master Protein	Q7L8J4	SH3BP5L	NA	9.898	8	3	3	3	393	43.5	5.77	35	3	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.487290397	0.071155167	978	FALSE	High	Master Protein	Q99961	SH3GL1	NA	61.618	43	14	33	14	368	41.5	5.43	394	14	15	NA	1	TRUE	6.758889198	6.793115616	6.482203007	6.596935272	6.599912643	6.699051857	6.737416267	6.768184185	6.586464405	6.795714855
	0.983153825	0.130608177	3830	FALSE	High	Master Protein	Q9Y371	SH3GLB1	NA	14.895	19	9	14	8	365	40.8	6.04	58	9	3	1	1	TRUE	6.47573328	6.421223164	6.236492634	6.318316936	6.151777744	6.352264404	6.417852402	6.559185982	6.397460938	6.529820919
	2.147991558	0.324859715	2815	FALSE	High	Master Protein	Q9NR46	SH3GLB2	NA	24.547	23	9	10	8	395	43.9	5.99	113	9	1	NA	1	TRUE	6.722465992	6.714245319	6.46434164	6.891176224	6.474111557	6.835418701	6.99887228	7.076815605	6.97728014	7.002252579
	0.624280736	0.066239548	2682	FALSE	High	Master Protein	Q96B97	SH3KBP1	NA	26.11	15	7	7	7	665	73.1	6.62	75	7	23	NA	1	TRUE	6.457791328	6.266786575	6.311067104	6.520422459	6.44128418	6.490249157	6.496654034	6.480588436	6.383704185	6.477353573
	1.126086829	0.119767189	2633	FALSE	High	Master Protein	A1X283	SH3PXD2B	NA	26.749	16	16	36	16	911	101.5	8.69	148	16	NA	NA	1	TRUE	7.362820625	7.364572525	7.119978428	7.303780556	7.129282951	7.391458511	7.297374725	7.41023922	7.375908375	7.404290199
	0.131021618	0.041274166	5594	FALSE	High	Master Protein	Q9Y566	SHANK1	0.002	5.125	2	4	5	4	2161	224.8	8.15	37	4	4	NA	1	TRUE	5.629356384	5.422905922	5.456149101	4.981852531	5.498250961	5.329123497	5.378511429	5.611762524	5.462706566	5.412781715
+	2.552101091	0.444125271	3850	FALSE	High	Master Protein	Q9H0F6	SHARPIN	NA	14.692	10	3	11	3	387	39.9	5.8	63	3	9	NA	1	TRUE	7.141596317	7.070389271	6.652486324	6.665336132	6.937815189	7.311067104	7.276124477	7.332707882	7.335390568	7.432959557
+	3.016556449	0.896002102	3556	FALSE	High	Master Protein	P29353	SHC1	NA	17.213	11	5	8	5	583	62.8	6.44	86	5	101	NA	1	TRUE	5.56985569	5.121015549	4.765534878	4.548436642	4.958842754	5.825276852	5.935459614	5.867896557	5.815063	6
	0.707216067	0.111492443	1501	FALSE	High	Master Protein	Q8NEM2	SHCBP1	NA	45.616	22	12	19	12	672	75.6	4.75	184	12	NA	NA	1	TRUE	6.661065578	6.699051857	6.354028702	6.467605591	6.405992508	6.523561954	6.693487167	6.559185982	6.642412663	6.726558685
	0	NaN	6844	FALSE	High	Master Protein	Q7M4L6	SHF	0.067	1.68	9	3	12	3	423	46.7	6.42	NA	3	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.569062315	0.286481857	3191	FALSE	High	Master Protein	Q8TBC3	SHKBP1	NA	20.792	13	6	7	4	707	76.3	8.28	129	6	NA	NA	1	TRUE	7.429615974	7.429615974	7.004501343	6.966938019	7.131342411	7.422064781	7.512542725	7.563005447	7.515699863	7.381110191
	0.723764309	-0.126152802	1716	FALSE	High	Master Protein	P34896	SHMT1	NA	41.207	24	11	23	9	483	53	7.71	207	11	18	NA	1	TRUE	5.459431648	5.266786575	5.409390926	5.442943573	5.189824581	5.289096832	4.990954876	5.419538975	5.240314484	5.19770813
+	3.056993702	0.612548542	438	FALSE	High	Master Protein	P34897	SHMT2	NA	98.745	54	23	70	21	504	56	8.53	506	23	16	2	1	TRUE	7.103287697	7.005624771	6.578938484	6.948367119	6.56985569	7.379378319	7.4170084	7.437128067	7.422064781	7.613236904
+	1.833411498	0.644186592	3257	FALSE	High	Master Protein	Q9UQ13	SHOC2	NA	20.028	18	7	12	7	582	64.8	8.46	68	7	1	NA	1	TRUE	6.024585724	6.061776161	5.193771839	5.108524323	5.741466999	6.145677567	6.309248924	6.213347435	6.249824524	6.432959557
	1.368046143	0.337142944	3848	FALSE	High	Master Protein	Q9UHJ6	SHPK	NA	14.701	19	7	9	7	478	51.5	6.83	33	7	3	NA	1	TRUE	7.680886745	7.504620552	7.437960148	6.921246052	7.093813896	7.716305256	7.638073921	7.675957203	7.66746664	7.626439095
	0	NaN	6706	FALSE	High	Master Protein	Q149N8	SHPRH	0.052	1.896	1	2	2	2	1683	193	7.47	NA	2	4	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
